Starting Number,Stopping Time,Max Value
18859,110,305908
18860,105,21220
18861,105,56584
18862,105,63664
18863,154,190996
18864,61,18864
18865,35,56596
18866,35,31840
18867,35,84904
18868,61,18868
18869,61,56608
18870,154,71656
18871,154,127384
18872,61,18872
18873,35,63700
18874,61,28312
18875,260,497176
18876,105,53764
18877,105,56632
18878,105,143368
18879,110,725812
18880,61,18880
18881,61,56644
18882,105,121012
18883,105,121012
18884,123,18884
18885,123,56656
18886,123,42496
18887,229,6810136
18888,61,18888
18889,61,95632
18890,61,28336
18891,61,85012
18892,61,21256
18893,61,56680
18894,154,107620
18895,154,191320
18896,61,18896
18897,61,56692
18898,61,71764
18899,61,85048
18900,61,18900
18901,61,56704
18902,154,60568
18903,154,127600
18904,61,18904
18905,61,63808
18906,61,28360
18907,61,143584
18908,61,31912
18909,61,56728
18910,154,817936
18911,154,817936
18912,61,18912
18913,61,107728
18914,61,28372
18915,61,85120
18916,61,26944
18917,61,56752
18918,61,42568
18919,105,215512
18920,61,18920
18921,105,517912
18922,61,28384
18923,61,242512
18924,61,23956
18925,61,56776
18926,61,63880
18927,198,363832
18928,92,45520
18929,61,56788
18930,61,35944
18931,61,85192
18932,92,45520
18933,92,56800
18934,105,345544
18935,105,345544
18936,92,53944
18937,61,71908
18938,92,53944
18939,92,107872
18940,154,182068
18941,154,182068
18942,154,485512
18943,229,6221608
18944,30,18944
18945,92,56836
18946,61,28420
18947,61,85264
18948,61,20248
18949,61,56848
18950,61,42640
18951,61,127924
18952,123,18952
18953,61,95956
18954,123,28432
18955,61,85300
18956,123,21328
18957,123,56872
18958,198,129760
18959,198,191968
18960,154,21688
18961,123,56884
18962,154,102544
18963,154,102544
18964,154,21688
18965,154,56896
18966,53,42676
18967,53,128032
18968,154,21688
18969,53,64024
18970,154,28456
18971,92,324160
18972,61,32020
18973,61,56920
18974,61,96064
18975,53,288196
18976,79,18976
18977,61,56932
18978,154,28468
18979,154,85408
18980,53,40552
18981,53,56944
18982,53,42712
18983,53,144160
18984,79,18984
18985,53,243304
18986,79,28480
18987,154,85444
18988,154,21688
18989,154,56968
18990,154,64096
18991,92,243376
18992,79,18992
18993,53,56980
18994,53,32056
18995,53,85480
18996,79,18996
18997,79,56992
18998,105,410884
18999,105,410884
19000,167,250504
19001,53,64132
19002,167,250504
19003,154,96208
19004,167,250504
19005,167,250504
19006,154,144340
19007,154,433024
19008,79,19008
19009,123,57028
19010,123,28516
19011,123,85552
19012,53,19012
19013,53,57040
19014,53,42784
19015,61,128356
19016,53,19016
19017,198,96280
19018,53,28528
19019,53,85588
19020,53,21400
19021,53,57064
19022,53,72232
19023,53,192616
19024,79,19024
19025,198,146500
19026,198,146500
19027,198,146500
19028,79,19028
19029,79,57088
19030,53,42820
19031,53,128464
19032,79,19032
19033,53,64240
19034,79,28552
19035,92,162628
19036,79,32128
19037,79,57112
19038,105,96388
19039,105,289168
19040,79,19040
19041,105,72304
19042,35,28564
19043,35,85696
19044,35,19044
19045,35,57136
19046,35,42856
19047,53,325456
19048,79,19048
19049,198,144664
19050,79,28576
19051,198,85732
19052,198,695464
19053,198,695464
19054,198,695464
19055,141,846916
19056,53,19056
19057,79,57172
19058,105,61072
19059,105,85768
19060,53,19060
19061,53,57184
19062,79,48256
19063,79,128680
19064,53,24136
19065,61,108592
19066,53,28600
19067,53,96532
19068,105,122200
19069,105,122200
19070,105,217240
19071,198,733192
19072,30,19072
19073,53,91672
19074,79,28612
19075,79,85840
19076,79,19076
19077,79,57232
19078,79,42928
19079,79,128788
19080,105,39364
19081,53,163024
19082,105,39364
19083,79,85876
19084,105,39364
19085,105,57256
19086,53,122308
19087,53,193264
19088,105,39364
19089,79,57268
19090,79,48328
19091,79,85912
19092,105,39364
19093,105,57280
19094,105,42964
19095,105,128896
19096,105,39364
19097,136,176740
19098,105,39364
19099,136,367144
19100,61,40804
19101,61,57304
19102,61,96712
19103,92,489616
19104,30,19104
19105,105,61216
19106,105,103336
19107,105,103336
19108,105,275560
19109,105,275560
19110,105,275560
19111,105,183688
19112,30,19112
19113,198,2480056
19114,30,28672
19115,79,86020
19116,79,21508
19117,79,57352
19118,79,64528
19119,79,193588
19120,123,19120
19121,79,57364
19122,79,32272
19123,79,86056
19124,123,19124
19125,123,57376
19126,198,1276936
19127,198,1276936
19128,123,19128
19129,79,64564
19130,123,28696
19131,79,96856
19132,79,48436
19133,79,57400
19134,79,145312
19135,198,1276936
19136,123,19136
19137,123,57412
19138,79,36340
19139,79,86128
19140,74,19140
19141,74,57424
19142,74,43072
19143,198,1276936
19144,74,19144
19145,123,96928
19146,74,28720
19147,154,86164
19148,74,21544
19149,74,57448
19150,198,6810136
19151,198,6810136
19152,123,19152
19153,154,65608
19154,154,72736
19155,154,86200
19156,123,19156
19157,123,57472
19158,154,65608
19159,154,129328
19160,35,19160
19161,74,64672
19162,35,28744
19163,154,184192
19164,35,32344
19165,35,57496
19166,136,560356
19167,136,560356
19168,123,19168
19169,154,163780
19170,123,28756
19171,123,86272
19172,74,19172
19173,74,57520
19174,74,43144
19175,198,552904
19176,123,19176
19177,198,145636
19178,123,28768
19179,198,109240
19180,167,24280
19181,167,57544
19182,167,64744
19183,136,491668
19184,74,19184
19185,123,57556
19186,123,599056
19187,123,599056
19188,74,19188
19189,74,57568
19190,74,48580
19191,74,129544
19192,74,36448
19193,74,72880
19194,74,36448
19195,198,311344
19196,167,138400
19197,167,138400
19198,167,328048
19199,167,984148
19200,22,19200
19201,167,57604
19202,167,28804
19203,167,86416
19204,123,19204
19205,123,57616
19206,123,43216
19207,198,129652
19208,167,19208
19209,74,97252
19210,167,28816
19211,79,155824
19212,167,21616
19213,167,57640
19214,123,64852
19215,123,194560
19216,61,19216
19217,167,57652
19218,74,54736
19219,74,86488
19220,61,19220
19221,61,57664
19222,167,43252
19223,167,129760
19224,61,19224
19225,74,82132
19226,61,28840
19227,159,1052512
19228,123,32452
19229,123,57688
19230,123,97360
19231,167,292084
19232,61,19232
19233,123,57700
19234,48,28852
19235,48,86560
19236,48,24352
19237,48,57712
19238,48,43288
19239,167,146104
19240,61,19240
19241,74,219184
19242,61,28864
19243,74,86596
19244,48,21652
19245,48,57736
19246,48,64960
19247,74,194884
19248,61,19248
19249,48,57748
19250,48,32488
19251,48,86632
19252,61,19252
19253,61,57760
19254,48,109672
19255,48,129976
19256,74,61720
19257,105,138832
19258,74,61720
19259,74,97504
19260,74,61720
19261,74,61720
19262,159,395440
19263,159,438856
19264,22,19264
19265,61,57796
19266,48,28900
19267,48,86704
19268,123,19268
19269,123,57808
19270,123,43360
19271,74,208384
19272,123,19272
19273,136,250504
19274,123,28912
19275,123,86740
19276,123,21688
19277,123,57832
19278,136,250504
19279,136,250504
19280,22,19280
19281,74,57844
19282,74,164752
19283,74,164752
19284,22,19284
19285,22,57856
19286,167,43396
19287,167,130192
19288,167,19288
19289,167,65104
19290,167,28936
19291,167,146500
19292,167,32560
19293,167,57880
19294,123,97684
19295,123,293056
19296,74,19296
19297,211,225988
19298,61,28948
19299,61,86848
19300,61,19300
19301,61,57904
19302,61,43432
19303,167,742120
19304,74,19304
19305,48,146608
19306,74,28960
19307,167,86884
19308,105,223072
19309,105,223072
19310,105,223072
19311,105,219976
19312,74,19312
19313,74,57940
19314,61,32596
19315,61,86920
19316,74,19316
19317,74,57952
19318,167,48904
19319,167,130408
19320,123,27520
19321,167,165076
19322,123,28984
19323,180,176308
19324,123,73384
19325,123,73384
19326,185,27114424
19327,185,27114424
19328,22,19328
19329,136,61936
19330,74,28996
19331,74,86992
19332,74,69712
19333,74,69712
19334,74,69712
19335,74,130516
19336,22,19336
19337,167,278800
19338,22,29008
19339,74,123928
19340,22,21760
19341,22,58024
19342,74,65284
19343,74,195856
19344,61,19344
19345,61,58036
19346,61,48976
19347,61,87064
19348,61,19348
19349,61,58048
19350,74,43540
19351,74,130624
19352,61,19352
19353,74,65320
19354,61,29032
19355,123,220480
19356,167,93040
19357,167,93040
19358,167,98008
19359,167,330784
19360,22,19360
19361,74,58084
19362,61,29044
19363,61,87136
19364,105,176740
19365,105,176740
19366,105,176740
19367,167,147076
19368,22,19368
19369,74,330964
19370,22,29056
19371,61,87172
19372,167,44224
19373,167,58120
19374,167,65392
19375,167,196180
19376,74,39364
19377,74,58132
19378,74,39364
19379,74,87208
19380,74,39364
19381,74,58144
19382,61,73600
19383,61,130840
19384,74,39364
19385,74,65428
19386,74,39364
19387,74,98152
19388,167,209680
19389,167,209680
19390,167,209680
19391,79,496996
19392,48,19392
19393,136,95956
19394,136,95956
19395,136,95956
19396,22,19396
19397,22,58192
19398,22,43648
19399,79,314656
19400,167,1276936
19401,136,98224
19402,167,1276936
19403,74,118096
19404,167,1276936
19405,167,1276936
19406,136,110536
19407,136,196504
19408,48,19408
19409,167,1276936
19410,180,1702276
19411,180,1702276
19412,48,19412
19413,48,58240
19414,167,6810136
19415,167,6810136
19416,123,19416
19417,22,65536
19418,123,29128
19419,61,147472
19420,123,32776
19421,123,58264
19422,61,165940
19423,61,295000
19424,48,19424
19425,61,110644
19426,48,29140
19427,48,87424
19428,167,19428
19429,167,58288
19430,167,43720
19431,123,221344
19432,48,19432
19433,105,560356
19434,48,29152
19435,123,166048
19436,123,41524
19437,123,58312
19438,123,65608
19439,105,897856
19440,167,27700
19441,48,58324
19442,167,36916
19443,167,87496
19444,167,27700
19445,167,58336
19446,105,55384
19447,105,131272
19448,167,83104
19449,74,280420
19450,167,83104
19451,105,110788
19452,92,599056
19453,92,599056
19454,92,747952
19455,92,2243860
19456,30,19456
19457,48,58372
19458,167,29188
19459,167,87568
19460,48,19460
19461,48,58384
19462,48,43792
19463,167,131380
19464,48,19464
19465,167,98548
19466,48,29200
19467,48,87604
19468,48,21904
19469,48,58408
19470,48,65716
19471,48,197152
19472,136,19472
19473,48,58420
19474,167,49300
19475,167,87640
19476,136,19476
19477,136,58432
19478,48,43828
19479,48,131488
19480,136,19480
19481,198,399976
19482,136,29224
19483,198,5399296
19484,48,32884
19485,48,58456
19486,48,98656
19487,167,374596
19488,136,19488
19489,48,58468
19490,136,29236
19491,136,87712
19492,123,24676
19493,123,58480
19494,123,43864
19495,123,148048
19496,136,19496
19497,167,222100
19498,136,29248
19499,48,87748
19500,123,21940
19501,123,58504
19502,123,65824
19503,123,197476
19504,136,19504
19505,123,58516
19506,123,32920
19507,123,87784
19508,136,19508
19509,136,58528
19510,61,166696
19511,61,166696
19512,136,19512
19513,123,65860
19514,136,29272
19515,154,98800
19516,136,49408
19517,136,58552
19518,154,148228
19519,154,444688
19520,43,19520
19521,48,58564
19522,48,29284
19523,48,87856
19524,136,19524
19525,136,58576
19526,136,43936
19527,128,131812
19528,74,19528
19529,167,400948
19530,74,29296
19531,136,87892
19532,74,21976
19533,74,58600
19534,74,74176
19535,74,197800
19536,43,19536
19537,74,58612
19538,105,281716
19539,105,281716
19540,43,19540
19541,43,58624
19542,136,43972
19543,136,131920
19544,48,19544
19545,105,70468
19546,48,29320
19547,105,250504
19548,48,32992
19549,48,58648
19550,154,634228
19551,154,634228
19552,43,19552
19553,74,74248
19554,48,29332
19555,48,88000
19556,48,20896
19557,48,58672
19558,48,44008
19559,79,1268944
19560,43,19560
19561,79,237976
19562,43,29344
19563,79,100420
19564,180,225988
19565,180,225988
19566,180,225988
19567,180,1355668
19568,136,19568
19569,43,58708
19570,198,190996
19571,198,190996
19572,136,19572
19573,136,58720
19574,198,190996
19575,198,190996
19576,136,24784
19577,74,111508
19578,136,29368
19579,198,190996
19580,74,74356
19581,74,74356
19582,74,223072
19583,105,952864
19584,43,19584
19585,167,79432
19586,167,29380
19587,167,88144
19588,167,19588
19589,167,58768
19590,167,44080
19591,149,132244
19592,136,19592
19593,273,2480056
19594,136,29392
19595,136,88180
19596,136,22048
19597,136,58792
19598,48,66148
19599,48,198448
19600,136,19600
19601,105,58804
19602,105,49624
19603,105,88216
19604,136,19604
19605,136,58816
19606,136,44116
19607,136,132352
19608,136,19608
19609,167,66184
19610,136,29416
19611,198,715696
19612,105,59668
19613,105,59668
19614,105,99304
19615,154,8153620
19616,43,19616
19617,105,424276
19618,167,29428
19619,167,88288
19620,167,55888
19621,167,58864
19622,167,55888
19623,123,251476
19624,43,19624
19625,149,503008
19626,43,29440
19627,167,88324
19628,136,22084
19629,136,58888
19630,136,66256
19631,105,198772
19632,136,19632
19633,136,58900
19634,136,33136
19635,136,88360
19636,136,19636
19637,136,58912
19638,74,83896
19639,74,132568
19640,136,19640
19641,74,66292
19642,136,29464
19643,74,125872
19644,123,59776
19645,123,59776
19646,123,149200
19647,105,447604
19648,43,19648
19649,48,58948
19650,48,37312
19651,48,88432
19652,136,19652
19653,136,58960
19654,136,44224
19655,136,132676
19656,136,19656
19657,48,99520
19658,136,29488
19659,48,88468
19660,136,22120
19661,136,58984
19662,105,255472
19663,105,255472
19664,43,19664
19665,48,63016
19666,48,74680
19667,48,88504
19668,43,19668
19669,43,59008
19670,167,53188
19671,167,132784
19672,105,95956
19673,105,95956
19674,105,95956
19675,48,149416
19676,105,95956
19677,105,95956
19678,48,112084
19679,48,298888
19680,74,19680
19681,136,359152
19682,43,29524
19683,43,88576
19684,74,19684
19685,74,59056
19686,74,44296
19687,105,224260
19688,74,19688
19689,198,575728
19690,74,29536
19691,48,189268
19692,74,24928
19693,74,59080
19694,74,66472
19695,105,3234328
19696,74,19696
19697,74,59092
19698,74,56104
19699,74,88648
19700,74,19700
19701,74,59104
19702,74,49876
19703,74,133000
19704,211,250504
19705,198,269728
19706,211,250504
19707,198,284128
19708,211,250504
19709,211,250504
19710,97,959092
19711,97,1010392
19712,30,19712
19713,61,59140
19714,61,94768
19715,61,94768
19716,43,19716
19717,43,59152
19718,43,44368
19719,97,284308
19720,74,19720
19721,61,99844
19722,74,29584
19723,61,88756
19724,74,22192
19725,74,59176
19726,74,66580
19727,74,199744
19728,136,19728
19729,74,59188
19730,97,84292
19731,97,88792
19732,136,19732
19733,136,59200
19734,74,44404
19735,74,133216
19736,136,19736
19737,74,66616
19738,136,29608
19739,211,505924
19740,198,144340
19741,198,144340
19742,198,144340
19743,74,299860
19744,136,19744
19745,136,59236
19746,136,29620
19747,136,88864
19748,136,25000
19749,136,59248
19750,136,44440
19751,167,149992
19752,136,19752
19753,61,427192
19754,136,29632
19755,123,88900
19756,136,22228
19757,136,59272
19758,136,66688
19759,97,320488
19760,136,19760
19761,167,59284
19762,167,33352
19763,167,88936
19764,136,19764
19765,136,59296
19766,167,126664
19767,167,133432
19768,136,19768
19769,123,190024
19770,136,29656
19771,136,100096
19772,136,50056
19773,136,59320
19774,242,975400
19775,242,975400
19776,30,19776
19777,136,59332
19778,123,29668
19779,123,89008
19780,123,19780
19781,123,59344
19782,123,44512
19783,74,253528
19784,123,42280
19785,74,100168
19786,123,42280
19787,123,89044
19788,123,42280
19789,123,59368
19790,123,84544
19791,123,200392
19792,30,19792
19793,242,481624
19794,242,481624
19795,242,481624
19796,30,19796
19797,30,59392
19798,97,67768
19799,97,133648
19800,74,23812
19801,136,66832
19802,74,29704
19803,97,150388
19804,74,33424
19805,74,59416
19806,74,100276
19807,74,300832
19808,136,19808
19809,136,75220
19810,43,29716
19811,43,89152
19812,43,19812
19813,43,59440
19814,43,44584
19815,97,857032
19816,136,19816
19817,74,150496
19818,136,29728
19819,123,214324
19820,74,37636
19821,74,59464
19822,74,66904
19823,167,225808
19824,136,19824
19825,136,59476
19826,48,33460
19827,48,89224
19828,136,19828
19829,136,59488
19830,48,50200
19831,48,133864
19832,48,25108
19833,167,254176
19834,48,29752
19835,48,100420
19836,48,75328
19837,48,75328
19838,149,225988
19839,149,677968
19840,92,19840
19841,48,59524
19842,136,29764
19843,136,89296
19844,74,80512
19845,74,80512
19846,74,80512
19847,136,133972
19848,43,19848
19849,48,113056
19850,43,29776
19851,74,89332
19852,43,22336
19853,43,59560
19854,136,67012
19855,136,201040
19856,43,19856
19857,136,59572
19858,136,50272
19859,136,89368
19860,43,19860
19861,43,59584
19862,118,44692
19863,118,134080
19864,43,19864
19865,118,67048
19866,43,29800
19867,123,305908
19868,167,190996
19869,167,190996
19870,167,190996
19871,118,381976
19872,92,19872
19873,48,59620
19874,74,29812
19875,74,89440
19876,74,37744
19877,74,59632
19878,74,44728
19879,167,150964
19880,92,19880
19881,74,339712
19882,92,29824
19883,273,497176
19884,74,22372
19885,74,59656
19886,74,67120
19887,118,201364
19888,74,19888
19889,74,59668
19890,74,33568
19891,74,89512
19892,74,19892
19893,74,59680
19894,136,75544
19895,136,134296
19896,74,19896
19897,74,67156
19898,74,29848
19899,74,100744
19900,74,56680
19901,74,59704
19902,74,151144
19903,149,6980632
19904,92,19904
19905,74,71764
19906,74,85048
19907,74,89584
19908,92,19908
19909,92,59728
19910,92,44800
19911,74,134404
19912,43,19912
19913,74,100816
19914,43,29872
19915,74,89620
19916,43,22408
19917,43,59752
19918,74,127636
19919,74,201688
19920,92,19920
19921,43,59764
19922,74,107728
19923,74,107728
19924,92,19924
19925,92,59776
19926,74,56752
19927,74,134512
19928,105,45520
19929,105,67264
19930,105,45520
19931,74,151360
19932,105,45520
19933,105,59800
19934,74,255472
19935,74,302776
19936,136,19936
19937,74,113560
19938,92,29908
19939,92,89728
19940,118,345544
19941,118,345544
19942,118,345544
19943,74,227176
19944,136,19944
19945,118,323512
19946,136,29920
19947,118,647080
19948,167,182068
19949,167,182068
19950,167,182068
19951,211,984148
19952,136,19952
19953,136,59860
19954,43,37888
19955,43,89800
19956,136,19956
19957,136,59872
19958,74,85264
19959,74,134728
19960,74,95956
19961,74,75796
19962,74,95956
19963,74,113704
19964,74,170584
19965,74,170584
19966,167,575728
19967,167,1535272
19968,43,19968
